v4_formula_id,v4_line,v4_section,lhs,v4_formula_line,v5_formula_id,migration_status,decision,conflict_group,canonical_v4_line,notes
F0071_1379,1379,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,F325_discharge,"F325_discharge = F325_discharge_prev+(dt/max(tau_mill_residence,eps))*(F325_discharge_inst-F325_discharge_prev)",V5_0039,migrated,canonical_formula,no,1379,
F0071_1380,1380,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,Liberation_fe_discharge,"Liberation_fe_discharge = Liberation_fe_discharge_prev+(dt/max(tau_mill_residence,eps))*(Liberation_fe_discharge_inst-Liberation_fe_discharge_prev)",V5_0074,migrated,canonical_formula,no,1380,
F0071_1381,1381,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,Liberation_gangue_discharge,"Liberation_gangue_discharge = Liberation_gangue_discharge_prev+(dt/max(tau_mill_residence,eps))*(Liberation_gangue_discharge_inst-Liberation_gangue_discharge_prev)",V5_0082,migrated,canonical_formula,no,1381,
F0071_1382,1382,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,T_slurry_discharge,"T_slurry_discharge = T_slurry_discharge_prev+(dt/max(tau_mill_residence,eps))*(T_slurry_discharge_inst-T_slurry_discharge_prev)",V5_0215,migrated,canonical_formula,no,1382,
F0071_1383,1383,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,WI_discharge,WI_discharge = WI_mill,V5_0237,migrated,canonical_formula,no,1383,
F0071_1385,1385,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,f_oil_pump_sp,"f_oil_pump_sp = clip(f_oil_nom+K_oil_T*max(T_oil-T_oil_sp,0)+K_oil_P*(P_mech-P_ref)/max(P_ref,eps),f_oil_min,f_oil_max)",V5_0341,migrated,canonical_formula,no,1385,
F0071_1386,1386,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,f_oil_pump,f_oil_pump = f_oil_pump_sp+(f_oil_pump_prev-f_oil_pump_sp)*exp(-dt/tau_oil_pump),V5_0340,migrated,canonical_formula,no,1386,
F0071_1387,1387,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,oil_flow,oil_flow = k_oil_pump*f_oil_pump*health_oil_pump,V5_0426,migrated,canonical_formula,no,1387,
F0071_1388,1388,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,u_oil_cooler_sp,"u_oil_cooler_sp = clip(u_oil_cooler_nom+K_cool_T*(T_oil-T_oil_sp),0,1)",V5_0485,migrated,canonical_formula,no,1388,
F0071_1389,1389,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,u_oil_cooler,u_oil_cooler = u_oil_cooler_sp+(u_oil_cooler_prev-u_oil_cooler_sp)*exp(-dt/tau_oil_cooler),V5_0484,migrated,canonical_formula,no,1389,
F0071_1390,1390,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,oil_cooling_flow,"oil_cooling_flow = k_oil_cooler*u_oil_cooler*sqrt(max(cooling_water_pressure,0))",V5_0425,migrated,canonical_formula,no,1390,
F0071_1391,1391,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,T_oil_ss,T_oil_ss = T_amb+kP_oil*P_mech-kcool_oil*oil_cooling_flow,V5_0214,migrated,canonical_formula,no,1391,
F0071_1392,1392,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,T_oil,T_oil = T_oil_ss+(T_oil_prev-T_oil_ss)*exp(-dt/tau_oil),V5_0212,migrated,canonical_formula,no,1392,
F0071_1393,1393,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,T_oil_out,T_oil_out = T_oil-k_oil_delta*oil_flow+k_oil_heat*P_mech,V5_0213,migrated,canonical_formula,no,1393,
F0071_1394,1394,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,T_bearing1,T_bearing1 = T_amb+kbrg1*P_mech+kb_mu1*mu_feed+event_bearing1_fault*delta_fault,V5_0208,migrated,canonical_formula,no,1394,
F0071_1395,1395,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,T_bearing2,T_bearing2 = T_amb+kbrg2*P_mech+kb_mu2*mu_feed+event_bearing2_fault*delta_fault,V5_0209,migrated,canonical_formula,no,1395,
F0071_1396,1396,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,T_stator_A_ss,T_stator_A_ss = T_amb+k_heat_A*I_tm_phys^2,V5_0224,migrated,canonical_formula,no,1396,
F0071_1397,1397,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,T_stator_B_ss,T_stator_B_ss = T_amb+k_heat_B*I_tm_phys^2,V5_0226,migrated,canonical_formula,no,1397,
F0071_1398,1398,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,T_stator_A,"T_stator_A = T_stator_A_prev+(dt/max(tau_thermal_A,eps))*(T_stator_A_ss-T_stator_A_prev)",V5_0223,migrated,canonical_formula,no,1398,
F0071_1399,1399,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,T_stator_B,"T_stator_B = T_stator_B_prev+(dt/max(tau_thermal_B,eps))*(T_stator_B_ss-T_stator_B_prev)",V5_0225,migrated,canonical_formula,no,1399,
F0071_1401,1401,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,dL_ov_pool/dt,dL_ov_pool/dt = (Q_overflow-Q_ov_pump)/A_ov_pool,V5_0300,migrated,canonical_formula,no,1401,
F0071_1402,1402,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,f_ov_pump_sp,"f_ov_pump_sp = clip(f_ov_nom+K_ov_L*(L_ov_pool-L_ov_sp),f_ov_min,f_ov_max)",V5_0342,migrated,canonical_formula,no,1402,
F0071_1403,1403,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,Q_ov_pump,"Q_ov_pump = k_ov*f_ov_pump_sp*sqrt(max(L_ov_pool,0))",V5_0186,migrated,canonical_formula,no,1403,
F0071_1404,1404,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,I_ov_pump_phys,I_ov_pump_phys = I0_ov+kf_ov*f_ov_pump_sp^2+kQ_ov*Q_ov_pump+krho_ov*rho_overflow,V5_0063,migrated,canonical_formula,no,1404,
F0072_1410,1410,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_cyclone_feed_pressure,agg_tm_cyclone_feed_pressure = meas(P_cyc),V5_0263,migrated,canonical_formula,no,1410,
F0072_1411,1411,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_cyclone_feed_flow,agg_tm_cyclone_feed_flow = meas(Q_pump),V5_0262,migrated,canonical_formula,no,1411,
F0072_1412,1412,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_cyclone_pump_freq,agg_tm_cyclone_pump_freq = meas(f_pump),V5_0268,migrated,canonical_formula,no,1412,
F0072_1413,1413,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_cyclone_pump_current,agg_tm_cyclone_pump_current = meas(I_pump_phys),V5_0267,migrated,canonical_formula,no,1413,
F0072_1414,1414,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_cyclone_pool_level,agg_tm_cyclone_pool_level = meas(L_pool),V5_0265,migrated,canonical_formula,no,1414,
F0072_1415,1415,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_cyclone_pool_valve_setpoint,agg_tm_cyclone_pool_valve_setpoint = meas(u_water_sp),V5_0266,migrated,canonical_formula,no,1415,
F0072_1416,1416,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,MC1_FET503_AI,MC1_FET503_AI = meas(Q_water_phys),V5_0090,migrated,canonical_formula,no,1416,
F0072_1417,1417,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_cyclone_sand_valve_setpoint,agg_tm_cyclone_sand_valve_setpoint = meas(u_sand_sp),V5_0270,migrated,canonical_formula,no,1417,
F0072_1418,1418,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_cyclone_sand_valve_feedback,agg_tm_cyclone_sand_valve_feedback = meas(u_sand),V5_0269,migrated,canonical_formula,no,1418,
F0072_1419,1419,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_cyclone_sand_water_flow,agg_tm_cyclone_sand_water_flow = meas(Q_sand_water_phys),V5_0271,migrated,canonical_formula,no,1419,
F0072_1420,1420,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_motor_current,agg_tm_motor_current = meas(I_tm_phys),V5_0272,migrated,canonical_formula,no,1420,
F0072_1421,1421,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_reducer_oil_temp,agg_tm_reducer_oil_temp = meas(T_oil),V5_0274,migrated,canonical_formula,no,1421,
F0072_1422,1422,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_reducer_outlet_temp,agg_tm_reducer_outlet_temp = meas(T_oil_out),V5_0275,migrated,canonical_formula,no,1422,
F0072_1423,1423,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,MC1_TM204_HDZC_1_WD_AI,MC1_TM204_HDZC_1_WD_AI = meas(T_bearing1),V5_0091,migrated,canonical_formula,no,1423,
F0072_1424,1424,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,MC1_TM206_HDZC_2_WD_AI,MC1_TM206_HDZC_2_WD_AI = meas(T_bearing2),V5_0093,migrated,canonical_formula,no,1424,
F0072_1425,1425,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,MC1_TM204_ZDJ_DZ_A_WD_AI,MC1_TM204_ZDJ_DZ_A_WD_AI = meas(T_stator_A),V5_0092,migrated,canonical_formula,no,1425,
F0072_1426,1426,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,MC1_TM206_ZDJ_DZ_B_WD_AI,MC1_TM206_ZDJ_DZ_B_WD_AI = meas(T_stator_B),V5_0094,migrated,canonical_formula,no,1426,
F0072_1427,1427,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_cyclone_overflow_pool_level,agg_tm_cyclone_overflow_pool_level = meas(L_ov_pool),V5_0264,migrated,canonical_formula,no,1427,
F0072_1428,1428,10. DCS 具体生成公式和代理防护 / 10.3 塔磨 DCS 具体公式,agg_tm_overflow_pump_current,agg_tm_overflow_pump_current = meas(I_ov_pump_phys),V5_0273,migrated,canonical_formula,no,1428,
F0074_1446,1446,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_NT_in_s,Q_NT_in_s = split_NT_s*Q_tm_overflow_delayed,V5_0148,migrated,canonical_formula,no,1446,
F0074_1447,1447,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,M_NT_in_solid_s,M_NT_in_solid_s = split_NT_s*M_tm_overflow_solid_delayed,V5_0095,migrated,canonical_formula,no,1447,
F0074_1448,1448,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,M_NT_in_water_s,M_NT_in_water_s = split_NT_s*M_tm_overflow_water_delayed,V5_0096,migrated,canonical_formula,no,1448,
F0074_1449,1449,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,T_NT_in_s,"T_NT_in_s = T_tm_overflow_delayed-k_cool_to_NT*max(T_tm_overflow_delayed-T_amb,0)",V5_0207,migrated,canonical_formula,no,1449,
F0074_1451,1451,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,dM_NT_solid_s/dt,dM_NT_solid_s/dt = M_NT_in_solid_s-M_NT_under_solid_s-M_NT_over_solid_s,V5_0304,migrated,canonical_formula,no,1451,
F0074_1452,1452,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,dV_NT_water_s/dt,dV_NT_water_s/dt = Q_NT_in_water_s-Q_NT_under_water_s-Q_NT_over_water_s,V5_0308,migrated,canonical_formula,no,1452,
F0074_1453,1453,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,L_NT_s,L_NT_s = (M_NT_solid_s/rho_solid_mix_s+V_NT_water_s)/A_NT_s,V5_0071,migrated,canonical_formula,no,1453,
F0074_1455,1455,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,C_under_sp_s,"C_under_sp_s = clip(C_NT_nom+Kbed_NT*(L_NT_s-L_NT_ref)+Kload_NT*(M_NT_in_solid_s-M_NT_ref),C_NT_min,C_NT_max)",V5_0010,migrated,canonical_formula,no,1455,
F0074_1456,1456,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,C_under_s,C_under_s = C_under_sp_s+(C_under_s_prev-C_under_sp_s)*exp(-dt/tau_NT_C),V5_0008,migrated,canonical_formula,no,1456,
F0074_1457,1457,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,rho_under_s,"rho_under_s = rho_slurry(C_under_s,rho_solid_mix_s)",V5_0448,migrated,canonical_formula,no,1457,
F0074_1458,1458,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,T_under_s,"T_under_s = T_NT_in_s-k_cool_NT*max(T_NT_in_s-T_amb,0)",V5_0231,migrated,canonical_formula,no,1458,
F0074_1459,1459,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,mu_under_s,"mu_under_s = mu_slurry(C_under_s,clay_s,f25_s,r_sil_s,T_under_s)",V5_0424,migrated,canonical_formula,no,1459,
F0074_1461,1461,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_NT_under_s,"Q_NT_under_s = k_NT_under*u_NT_under_s*sqrt(max(L_NT_s,0))",V5_0149,migrated,canonical_formula,no,1461,
F0074_1462,1462,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,M_NT_under_solid_s,M_NT_under_solid_s = Q_NT_under_s*rho_under_s*C_under_s,V5_0097,migrated,canonical_formula,no,1462,
F0074_1463,1463,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,M_NT_under_water_s,M_NT_under_water_s = Q_NT_under_s*rho_under_s*(1-C_under_s),V5_0098,migrated,canonical_formula,no,1463,
F0074_1464,1464,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,bed_mass_s,bed_mass_s = M_NT_solid_s-M_NT_solid_ref,V5_0280,migrated,canonical_formula,no,1464,
F0074_1465,1465,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,I_NT_s,"I_NT_s = I0_NT+kM_NT*M_NT_under_solid_s+kmu_NT*mu_under_s+kbed_NT*max(bed_mass_s,0)",V5_0056,migrated,canonical_formula,no,1465,
F0075_1471,1471,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,quality_proxy_s,quality_proxy_s = w_tm_lab*ffill_reported(lab_tm_overflow_tfe) + w_mag_lab*ffill_reported(lab_mag_mixed_conc_tfe) + w_load*standardize(agg_tm_motor_current_lag) + w_pressure*standardize(agg_tm_cyclone_feed_pressure_lag) + w_froth*standardize(mean_froth_h_lag),V5_0436,migrated,canonical_formula,no,1471,
F0075_1478,1478,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,floatability_difficulty,floatability_difficulty = w_carb*r_carb + w_sil*r_sil + w_fine*f25 + w_coarse*(1-F325) + w_low_lib*(1-Liberation_gangue) + w_density*abs(C-C_opt) + w_clay*clay,V5_0353,migrated,canonical_formula,no,1478,
F0076_1491,1491,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,dose_need_TD_rough_s,"dose_need_TD_rough_s = d0_td_r+Kload_td*M_feed_solid_s+Kdiff_td*floatability_difficulty_s+Kfroth_td*(h_ref-mean_c(h_froth_lag_{s,c}))+operator_trim_td_s+PRBS_TD_s",V5_0322,migrated,canonical_formula,no,1491,
F0076_1492,1492,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,dose_need_TD_clean_s,dose_need_TD_clean_s = d0_td_c+Kproxy_td*(quality_proxy_ref-quality_proxy_s)+Kdiff_clean*floatability_difficulty_s+operator_trim_td_clean_s,V5_0320,migrated,canonical_formula,no,1492,
F0076_1493,1493,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,dose_need_DF_K6_s,dose_need_DF_K6_s = d0_k6+Kslime_k6*f25_s+Ksil_k6*r_sil_s+Kcarb_k6*r_carb_s+Kselect_k6*(selectivity_ref-selectivity_proxy_s),V5_0318,migrated,canonical_formula,no,1493,
F0076_1495,1495,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"dose_need_{s,td_rough}","dose_need_{s,td_rough}=dose_need_TD_rough_s",V5_0331,migrated,canonical_formula,no,1495,
F0076_1496,1496,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"dose_need_{s,td_clean}","dose_need_{s,td_clean}=dose_need_TD_clean_s",V5_0330,migrated,canonical_formula,no,1496,
F0076_1497,1497,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"dose_need_{s,k6_rough}","dose_need_{s,k6_rough}=dose_need_DF_K6_s",V5_0328,migrated,canonical_formula,no,1497,
F0076_1498,1498,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"f_{s,j}_sp","f_{s,j}_sp = clip(a_freq_j+b_freq_j*dose_need_{s,j}*M_feed_solid_s,f_min_j,f_max_j)",V5_0352,migrated,canonical_formula,no,1498,
F0076_1499,1499,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"f_{s,j}","f_{s,j} = f_{s,j}_sp+(f_{s,j}_prev-f_{s,j}_sp)*exp(-dt/tau_j_act)",V5_0351,migrated,canonical_formula,no,1499,
F0076_1500,1500,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_{s,j}_ml_s","Q_{s,j}_ml_s = max(k_pump_j*f_{s,j}*health_{s,j},0)",V5_0196,migrated,canonical_formula,no,1500,
F0076_1501,1501,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"I_drug_j_phys_{s,j}","I_drug_j_phys_{s,j} = I0_j+kf_j*f_{s,j}+kvis_j*reagent_viscosity_{s,j}+kpress_j*reagent_supply_pressure_j",V5_0059,migrated,canonical_formula,no,1501,
F0076_1503,1503,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,dose_TD_effective_s,"dose_TD_effective_s = dose_TD_effective_prev_s+(dt/max(tau_adsorption_TD_s,eps))*(dose_TD_s-dose_TD_effective_prev_s)",V5_0315,migrated,canonical_formula,no,1503,
F0076_1504,1504,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,dose_DF_K6_effective_s,"dose_DF_K6_effective_s = dose_DF_K6_effective_prev_s+(dt/max(tau_adsorption_K6_s,eps))*(dose_DF_K6_s-dose_DF_K6_effective_prev_s)",V5_0313,migrated,canonical_formula,no,1504,
F0077_1510,1510,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,dL_k6_s/dt,dL_k6_s/dt = (Q_k6_refill_s-Q_k6_consumption_s)/A_k6,V5_0298,migrated,canonical_formula,no,1510,
F0077_1511,1511,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_k6_consumption_s,Q_k6_consumption_s = k_k6_pump*f_k6_rough_s,V5_0180,migrated,canonical_formula,no,1511,
F0077_1512,1512,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,event_k6_refill_s,event_k6_refill_s = 1 if L_k6_s<L_refill_low else 0,V5_0335,migrated,canonical_formula,no,1512,
F0077_1513,1513,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_k6_refill_s,Q_k6_refill_s = event_k6_refill_s*Q_refill_nom,V5_0181,migrated,canonical_formula,no,1513,
F0078_1519,1519,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,buffer_capacity_s,buffer_capacity_s=b0+b_carb*r_carb_s+b_sil*r_sil_s+b_clay*clay_s+b_C*C_s+b_flow*M_feed_solid_s,V5_0287,migrated,canonical_formula,no,1519,
F0078_1520,1520,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,pH_sp_s,"pH_sp_s=clip(pH_nom+Kcarb_sp*(r_carb_s-r_carb_ref)+Ksil_sp*(r_sil_s-r_sil_ref)+operator_trim_pH_s+PRBS_pH_s,pH_min,pH_max)",V5_0433,migrated,canonical_formula,no,1520,
F0078_1521,1521,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,dose_need_naoh_s,dose_need_naoh_s=d0_naoh+Kp_pH*(pH_sp_s-pH_lag_s)+Kbuf_naoh*buffer_capacity_s+Kflow_naoh*M_feed_solid_s,V5_0326,migrated,canonical_formula,no,1521,
F0078_1522,1522,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,dose_need_cao_s,dose_need_cao_s=d0_cao+Kcarb_cao*r_carb_s+Ksil_cao*r_sil_s+Kbuf_cao*buffer_capacity_s,V5_0324,migrated,canonical_formula,no,1522,
F0078_1523,1523,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"dose_need_{s,naoh}","dose_need_{s,naoh}=dose_need_naoh_s",V5_0329,migrated,canonical_formula,no,1523,
F0078_1524,1524,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"dose_need_{s,cao}","dose_need_{s,cao}=dose_need_cao_s",V5_0327,migrated,canonical_formula,no,1524,
F0078_1525,1525,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,OH_effect_s,OH_effect_s=k_naoh_oh*dose_naoh_kg_t_s+k_cao_oh*dose_cao_kg_t_s,V5_0125,migrated,canonical_formula,no,1525,
F0078_1526,1526,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Ca2_effect_s,Ca2_effect_s=k_cao_ca*dose_cao_kg_t_s,V5_0012,migrated,canonical_formula,no,1526,
F0078_1527,1527,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,pH_ss_s,"pH_ss_s=pH_base+k_pH*log1p(OH_effect_s/max(buffer_capacity_s,eps))",V5_0435,migrated,canonical_formula,no,1527,
F0078_1528,1528,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,pH_s,pH_s=pH_ss_s+(pH_prev_s-pH_ss_s)*exp(-dt/tau_pH),V5_0431,migrated,canonical_formula,no,1528,
F0079_1534,1534,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"hydrophobic_load_{s,c}","hydrophobic_load_{s,c}=M_froth_gangue_lag_{s,c}+M_froth_fe_sil_lag_{s,c}+M_froth_fe_carb_lag_{s,c}+k_fe_froth*(M_froth_fe_mag_lag_{s,c}+M_froth_fe_hem_lag_{s,c})",V5_0399,migrated,canonical_formula,no,1534,
F0079_1535,1535,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_air_sp_{s,c}","Q_air_sp_{s,c}=clip(Q_air_nom_c+Kh_c*(h_ref_c-h_froth_lag_{s,c})+Kload_c*(M_feed_solid_s-M_ref)+Khydro_c*(hydrophobic_load_{s,c}-hydro_ref_c)+Kdensity_c*(C_s-C_ref)+operator_trim_air_{s,c}+PRBS_air_{s,c},Q_air_min_c,Q_air_max_c)",V5_0152,migrated,canonical_formula,no,1535,
F0079_1537,1537,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,P_header_sp,"P_header_sp = clip(P_header_nom+Kair_header*(sum_{s,c}(Q_air_sp_{s,c})-Q_air_total_ref)+Kvalve_header*(u_bv_ref-mean_{s,c}(u_bv_{s,c})),P_header_min,P_header_max)",V5_0141,migrated,canonical_formula,no,1537,
F0079_1538,1538,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_air_total,"Q_air_total = sum_{s,c}(Q_air_{s,c})",V5_0153,migrated,canonical_formula,no,1538,
F0079_1539,1539,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,d(air_filter_fouling)/dt,d(air_filter_fouling)/dt = k_dust*Q_air_total-event_filter_clean*cleaning_rate_filter,V5_0294,migrated,canonical_formula,no,1539,
F0079_1540,1540,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,air_filter_fouling,"air_filter_fouling = clip(air_filter_fouling_prev+dt*d(air_filter_fouling)/dt,0,1)",V5_0276,migrated,canonical_formula,no,1540,
F0079_1541,1541,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,header_resistance,header_resistance = R_header0*(1+k_header_dust*air_filter_fouling+k_header_valve*mean(1-u_bv)),V5_0397,migrated,canonical_formula,no,1541,
F0079_1542,1542,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,blower_load_share_b,"blower_load_share_b = blower_on_b*blower_capacity_b/max(sum_b(blower_on_b*blower_capacity_b),eps)",V5_0281,migrated,canonical_formula,no,1542,
F0079_1543,1543,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_blower_b,Q_blower_b = blower_load_share_b*Q_air_total,V5_0155,migrated,canonical_formula,no,1543,
F0079_1544,1544,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,blower_speed_sp_b,"blower_speed_sp_b = clip(speed_nom_b+KP_header_b*(P_header_sp-P_header)+KQ_blower_b*(Q_blower_b-Q_blower_ref_b),speed_min_b,speed_max_b)",V5_0285,migrated,canonical_formula,no,1544,
F0079_1545,1545,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,blower_speed_b,blower_speed_b = blower_speed_sp_b+(blower_speed_prev_b-blower_speed_sp_b)*exp(-dt/tau_blower_speed_b),V5_0284,migrated,canonical_formula,no,1545,
F0079_1546,1546,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,P_blower_curve_b,"P_blower_curve_b = clip(a_fan_b*blower_speed_b^2-b_fan_b*Q_blower_b^2, P_blower_pressure_min_b, P_blower_pressure_max_b)",V5_0128,migrated,canonical_formula,no,1546,
F0079_1547,1547,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,P_header_ss,"P_header_ss = clip(weighted_mean_b(P_blower_curve_b, blower_load_share_b)-header_resistance*Q_air_total^2, P_header_min, P_header_max)",V5_0142,migrated,canonical_formula,no,1547,
F0079_1548,1548,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,P_header,P_header = P_header_ss+(P_header_prev-P_header_ss)*exp(-dt/tau_header_pressure),V5_0140,migrated,canonical_formula,no,1548,
F0079_1549,1549,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,P_blower_pressure_b,"P_blower_pressure_b = clip(P_header+k_blower_discharge_drop_b*Q_blower_b^2, P_blower_pressure_min_b, P_blower_pressure_max_b)",V5_0131,migrated,canonical_formula,no,1549,
F0079_1550,1550,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,DeltaP_blower_Pa_b,"DeltaP_blower_Pa_b = 1e6*max(P_blower_pressure_b-P_amb_pressure,0)",V5_0013,migrated,canonical_formula,no,1550,
